BOG,4.70159,-74.1469
BOI,43.5644,-116.223
BON,12.131,-68.268501
BOS,42.36197,-71.0079
BPI,42.58509827,-110.1110001
BPT,29.9508,-94.020699
BQK,31.258801,-81.466499
BRD,46.402861,-94.129727
BRL,40.783199310302734,-91.12550354003906
BRO,25.90679931640625,-97.4259033203125
BRW,71.285402,-156.766008
BSB,-15.869167,-47.920834
BTI,70.134003,-143.582001
BTL,42.307301,-85.251503
BTM,45.95479965209961,-112.49700164794922
BTR,30.533199,-91.149597
BTV,44.471901,-73.153297
BUF,42.940498,-78.732201
BUR,34.197703,-118.356378
BVY,42.584202,-70.916496
BWG,36.964500427199994,-86.41970062259999
BWI,39.1754,-76.668297
BYH,35.9642982483,-89.94400024410001
BYI,42.542598724399994,-113.772003174
BYS,35.2804985046,-116.629997253
BZE,17.539951,-88.303556
BZN,45.7775,-111.153
CAE,33.938801,-81.119499
CAK,40.916099548339844,-81.44219970703125
CAN,23.392401,113.299004
CAP,19.726734,-72.199576
CAR,46.871498,-68.017899
CBM,33.643799,-88.443802
CCR,37.9897,-122.056999
CCY,43.0726013184,-92.6108016968
CDB,55.207871,-162.725029
CDC,37.70100021362305,-113.0989990234375
CDG,49.012798,2.55
CDR,42.837601,-103.095001
CDS,34.4337997437,-100.288002014
CDV,60.491798,-145.477997
CEC,41.778929,-124.236403
CEF,42.194,-72.534798
CEU,34.6719017,-82.8864975
CEW,30.778799057,-86.522102356
CEZ,37.303001,-108.627998
CGF,41.5651016235,-81.4863967896
CGI,37.2253,-89.570801
CGZ,32.954899,-111.766998
CHA,35.035301,-85.203796
CHC,-43.48939895629883,172.53199768066406
CHO,38.13859939575195,-78.4529037475586
CHS,32.898602,-80.040497
CID,41.884701,-91.7108
CIU,46.247707,-84.471379
CKB,39.2966,-80.228104
CLD,33.1283,-117.279999
CLE,41.411701,-81.8498
CLL,30.58860016,-96.36380005
CLM,48.120201,-123.5
CLO,3.54322,-76.3816
CLT,35.2140007019043,-80.94309997558594
CLU,39.262386,-85.895576
CMH,39.998001,-82.891899
CMI,40.039819,-88.276249
CMW,21.420299530029297,-77.84750366210938
CMX,47.168399810791016,-88.48909759521484
CNM,32.337501525878906,-104.26300048828125
CNO,33.97470093,-117.637001
CNU,37.668173,-95.486727
CNY,38.755001,-109.754997
COD,44.520199,-109.024002
COE,47.7743,-116.82
COF,28.2349,-80.6101
CON,43.20270157,-71.50229645
COS,38.805801,-104.700996
COU,38.8181,-92.219597
CPR,42.908001,-106.463997
CRE,33.8116989136,-78.72389984130001
CRG,30.3362998962,-81.51439666750001
CRP,27.770399,-97.501198
CRW,38.3731,-81.593201
CSG,32.516300201416016,-84.93890380859375
CSV,35.95131,-85.08499
CTB,48.608657,-112.378183
CTG,10.4424,-75.513
CUB,33.970500946,-80.9952011108
CUN,21.039444,-86.874304
CUR,12.1889,-68.959801
CVG,39.048801,-84.667801
CVN,34.426594,-103.078794
CVO,44.49720001,-123.2900009
CVS,34.382801,-103.321999
CWA,44.777448,-89.670238
CXO,30.351801,-95.414497
CYF,60.136667,-164.279167
CYS,41.155701,-104.811997
CZF,61.78030014,-166.0390015
CZM,20.514922,-86.928538
DAA,38.715000152600005,-77.1809997559
DAB,29.179899,-81.058098
DAG,34.85369873,-116.7870026
DAL,32.847099,-96.851799
DAN,36.572899,-79.336098
DAY,39.902401,-84.219398
DBQ,42.402,-90.709503
DCA,38.8521,-77.037697
DDC,37.76340103149414,-99.9655990600586
DEC,39.834598541259766,-88.8656997680664
DEL,28.55563,77.09519
DEN,39.861698150635,-104.672996521
DET,42.40919876,-83.00990295
DFW,32.896801,-97.038002
DHN,31.321300506591797,-85.44960021972656
DHT,36.0225982666,-102.54699707
DIK,46.797533,-102.801905
DLF,29.359501,-100.778002
DLG,59.04470062,-158.5050049
DLH,46.842098,-92.193604
DLS,45.620979,-121.170777
DMA,32.1665000916,-110.883003235
DMN,32.262298584,-107.721000671
DNL,33.4664993286,-82.0393981934
DOH,25.273056,51.608056
DOM,15.547,-61.299999
DOV,39.129501,-75.466003
DPA,41.90779877,-88.24859619
DRA,36.6194,-116.032997
DRG,66.068901,-162.766914
DRI,30.831699,-93.339897
DRO,37.151501,-107.753998
DRT,29.3742008209,-100.927001953
DSI,30.400101,-86.471497
DSM,41.534,-93.663101
DTW,42.21377,-83.353786
DUA,33.939675,-96.395072
DUG,31.4689998627,-109.603996277
DUJ,41.17829895,-78.8986969
DUT,53.89881,-166.544996
DVL,48.115454,-98.908796
DWH,30.0618000031,-95.55280303960001
DXB,25.2527999878,55.3643989563
DXR,41.371656,-73.482227
DYS,32.420799,-99.854599
EAR,40.727001,-99.006798
EAT,47.398899,-120.207001
EAU,44.86579895019531,-91.48429870605469
ECG,36.260601,-76.174599
ECP,30.357106,-85.795414
EDF,61.251709,-149.807097
EDW,34.905399,-117.884003
EED,34.7663002014,-114.623001099
EEK,60.213173,-162.044048
EEN,42.898399,-72.270798
EFD,29.607299804700002,-95.1587982178
EGE,39.64260101,-106.9179993
EGI,30.65040016,-86.52290344
EGX,58.184386,-157.374873
EHM,58.646400451699996,-162.06300354
EHU,30.341178,115.03926
EIL,64.66570282,-147.102005
EIS,18.445492,-64.541707
EKA,40.803398,-124.112999
EKN,38.889759,-79.857651
EKO,40.82490158081055,-115.79199981689453
ELD,33.221001,-92.813301
ELH,25.474899292,-76.6835021973
ELM,42.1599006652832,-76.8916015625
ELP,31.807199,-106.377998
ELY,39.29970169,-114.8420029
EMK,62.78609848,-164.4909973
ENA,60.570946,-151.245174
END,36.339199,-97.916496
ENN,64.548772,-149.074516
ENV,40.7187004089,-114.03099823
ENW,42.59569931,-87.92780304
ERI,42.083127,-80.173867
ERV,29.9767,-99.085701
ESC,45.723199,-87.088623
ESD,48.708199,-122.910004
ESF,31.394266,-92.294082
EUG,44.12459945678711,-123.21199798583984
EVV,38.0369987488,-87.5324020386
EVW,41.27479935,-111.0350037
EWB,41.67610168457031,-70.95690155029297
EWN,35.0730018616,-77.04290008539999
EWR,40.692501,-74.168701
EYW,24.556101,-81.759598
EZE,-34.8222,-58.5358
FAF,37.1325,-76.608803
FAI,64.815102,-147.856003
FAR,46.92070007324219,-96.81580352783203
FAT,36.776199,-119.718002
FAY,34.991199,-78.880302
FBG,35.13180161,-78.93669891
FBK,64.837502,-147.613998
FCA,48.31050109863281,-114.25599670410156
FCS,38.67839813,-104.7570038
FDY,41.013500213600004,-83.66870117190001
FET,41.45024,-96.522884
FFO,39.826099,-84.048302
FHU,31.587383,-110.348225
FKL,41.3778991699,-79.8603973389
FLG,35.1385,-111.670998
FLL,26.072599,-80.152702
FLO,34.18539810180664,-79.7238998413086
FME,39.08539962769999,-76.7593994141
FMN,36.741199,-108.230003
FMY,26.58659935,-81.86329650879999
FNL,40.44969,-105.011272
FNT,42.96540069580078,-83.74359893798828
FOD,42.552624,-94.191237
FOE,38.950901,-95.663597
FPO,26.5587005615,-78.695602417
FPR,27.49510002,-80.36830139
FRD,48.523654,-123.024645
FRG,40.7288017273,-73.4133987427
FRI,39.053021,-96.764202
FSD,43.585463,-96.741152
FSI,34.649799,-98.402199
FSM,35.336601,-94.367401
FST,30.9157009125,-102.916000366
FTK,37.907100677500004,-85.9720993042
FTW,32.819801,-97.362396
FTY,33.7790985107,-84.5214004517
FWA,40.9785,-85.195099
FWH,32.769199,-97.441498
FXE,26.1972999573,-80.1707000732
FYU,66.571651,-145.249987
FYV,36.00510025024414,-94.17009735107422
GAL,64.736198,-156.936997
GAM,63.767694,-171.733303
GCC,44.3489,-105.539001
GCK,37.9275016785,-100.723999023
GCM,19.292801,-81.357697
GCN,35.9524,-112.147003
GDL,20.523342,-103.310108
GDV,47.137658,-104.80691
GEG,47.6199,-117.533997
GEO,6.49855,-58.254101
GFK,47.949299,-97.176102
GFL,43.3412017822,-73.6102981567
GGE,33.3116989136,-79.3196029663
GGG,32.38399887084961,-94.71150207519531
GGT,23.562599,-75.877998
GGW,48.212502,-106.614998
GJT,39.126663,-108.529387
GKN,62.155859,-145.454662
GLD,39.370701,-101.699753
GLH,33.482899,-90.985603
GLS,29.265301,-94.860397
GMU,34.847903,-82.350217
GND,12.0042,-61.786201
GNU,59.117561,-161.575241
GNV,29.6900997162,-82.2717971802
GON,41.330101,-72.045097
GPT,30.407301,-89.070099
GRB,44.483459,-88.130805
GRF,47.07920074,-122.5810013
GRI,40.967498779296875,-98.30960083007812
GRK,31.0672,-97.828903
GRR,42.88079834,-85.52279663
GRU,-23.431944,-46.467778
GSB,35.339401,-77.960602
GSH,41.526401519800004,-85.79290008539999
GSO,36.097801,-79.937302
GSP,34.895699,-82.218903
GST,58.4253006,-135.7070007
GTF,47.48199844,-111.3710022
GTR,33.450298,-88.5914
GUA,14.5833,-90.527496
GUC,38.534672,-106.934566
GUP,35.511653,-108.788166
GUS,40.648102,-86.1521
GUY,36.6851005554,-101.508003235
GWO,33.495025,-90.088204
GYE,-2.15742,-79.883598
GYY,41.61629867553711,-87.41280364990234
HAV,22.989200592041016,-82.40910339355469
HBG,31.26479912,-89.25279999
HBR,34.991317,-99.051313
HCR,62.18830108642578,-159.77499389648438
HDN,40.481201,-107.218002
HFD,41.736698150635,-72.649398803711
HGR,39.708771,-77.728014
HHH,32.2244,-80.697502
HHR,33.922798,-118.334999
HIB,47.384831,-92.836905
HIF,41.12403,-111.973086
HII,34.571098,-114.358002
HIK,21.335278,-157.948333
HIO,45.540401,-122.949997
HKG,22.308901,113.915001
HKY,35.74110031,-81.38950348
HLG,40.1749992371,-80.6463012695
HLN,46.6068,-111.983002
HMN,32.852501,-106.107002
HND,35.552299,139.779999
HNH,58.0961,-135.410111
HNL,21.32062,-157.924228
HNM,20.795601,-156.014008
HNS,59.243921,-135.523925
HOB,32.6875,-103.217003
HOG,20.785600662231445,-76.31510162353516
HOM,59.644456,-151.479235
HON,44.385201,-98.2285
HOP,36.674154,-87.48974
HOT,34.4788,-93.096262
HOU,29.645399,-95.2789
HPB,61.523899,-166.147003
HPN,41.06700134277344,-73.70760345458984
HQM,46.971199035599994,-123.93699646
HRB,45.623402,126.25
HRL,26.228500366210938,-97.65440368652344
HRO,36.26150131225586,-93.15470123291016
HSH,35.9728012085,-115.134002686
HSL,65.697899,-156.350998
HST,25.48859978,-80.38359833
HSV,34.637199,-86.775101
HTS,38.366699,-82.557999
HTV,30.7469005585,-95.5871963501
HUA,34.67869949,-86.68479919
HUF,39.4515,-87.307602
HUL,46.1231002808,-67.792098999
HUT,38.0654983521,-97.86060333250002
HVN,41.26369858,-72.88680267
HVR,48.541387,-109.762859
HWD,37.659198761,-122.122001648
HYA,41.6693,-70.280403
HYR,46.025199890100005,-91.44429779050002
HYS,38.844521,-99.273148
IAB,37.621899,-97.268204
IAD,38.9445,-77.455803
IAG,43.1073,-78.946198
IAH,29.984399795532227,-95.34140014648438
IAN,66.976128,-160.439014
ICN,37.469101,126.450996
ICT,37.649899,-97.433098
IDA,43.514599,-112.070999
IFP,35.157398,-114.559998
IGM,35.259499,-113.938004
IKK,41.07139968869999,-87.8462982178
ILG,39.678699,-75.606499
ILI,59.754398,-154.910996
ILM,34.270599365234375,-77.90260314941406
ILN,39.427898407,-83.792098999
IMT,45.81911,-88.114557
IND,39.7173,-86.294403
INK,31.779600143399996,-103.200996399
INL,48.566200256347656,-93.4030990600586
INT,36.13370132446289,-80.22200012207031
INW,35.021900177,-110.722999573
IOW,41.639198303200004,-91.5465011597
IPL,32.83539,-115.574026
IPT,41.242126,-76.92245
IRK,40.09349822998047,-92.5448989868164
ISM,28.2898006439,-81.4371032715
ISO,35.331401825,-77.60880279540001
ISP,40.79520035,-73.10019684
ITH,42.49100112915039,-76.4583969116211
ITO,19.721399,-155.048004
JAC,43.6072998046875,-110.73799896240234
JAN,32.311199,-90.075897
JAX,30.492469,-81.687813
JBR,35.83169937133789,-90.64640045166016
JCI,38.830898,-94.890297
JCT,30.5112991333,-99.7634963989
JFK,40.639447,-73.779317
JFN,41.778,-80.695503
JHM,20.9629,-156.673004
JHW,42.15425,-79.254008
JLN,37.151798,-94.498299
JMS,46.92969894,-98.67819977
JNU,58.355,-134.576004
JRF,21.3074,-158.070009
JST,40.31610107421875,-78.83390045166016
JXN,42.260509,-84.463019
KGK,59.726600647,-157.259002686
KIN,17.935699462890625,-76.7874984741211
KKH,59.9608,-162.880997
KKI,60.913809,-161.493329
KLG,61.53630065917969,-160.34100341796875
KLS,46.11800003049999,-122.898002625
KLW,55.579201,-133.076004
KNW,59.451838,-157.373829
KOA,19.738783,-156.045603
KOT,63.030602,-163.533005
KPC,65.2537002563,-166.85899353
KPN,59.931796,-164.028196
KSM,62.060501,-163.302002
KTN,55.35559845,-131.7140045
KUK,60.872747,-162.5247
KWK,59.876499,-163.169005
KWN,59.7551,-161.845
KWT,60.790298,-161.444
LAA,38.066407,-102.691373
LAF,40.412875,-86.939363
LAL,27.987656,-82.018776
LAN,42.77870178222656,-84.58740234375
LAR,41.31209945678711,-105.67500305175781
LAS,36.083361,-115.151817
LAW,34.567699,-98.416603
LAX,33.942501,-118.407997
LBB,33.663601,-101.822998
LBE,40.275902,-79.4048
LBF,41.12620163,-100.6839981
LBL,37.0442009,-100.9599991
LBT,34.610773,-79.05943
LCH,30.126100540161133,-93.22329711914062
LCK,39.813801,-82.927803
LCQ,30.181999,-82.576897
LEB,43.626098632799994,-72.30419921880001
LEE,28.82309914,-81.80870056
LEJ,51.420657,12.232705
LEX,38.036499,-84.605904
LFI,37.082901,-76.360497
LFK,31.2339992523,-94.75
LFT,30.205299,-91.987602
LGA,40.777199,-73.872597
LGB,33.816523,-118.149891
LGU,41.7911987305,-111.851997375
LHR,51.4706,-0.461941
LIH,21.976,-159.339005
LIM,-12.0219,-77.114305
LIR,10.5933,-85.544403
LIT,34.729582,-92.223728
LJN,29.108601,-95.462097
LMT,42.156101,-121.733002
LND,42.815201,-108.730003
LNK,40.85100173950195,-96.75920104980469
LNS,40.121700286865234,-76.29609680175781
LNY,20.785675,-156.951324
LOL,40.0663986206,-118.565002441
LOU,38.2280006409,-85.6636962891
LOZ,37.0821990967,-84.08489990230001
LQK,34.8100013733,-82.70290374759999
LRD,27.543800354003906,-99.46160125732422
LRF,34.916900634799994,-92.14969635010002
LRM,18.452222,-68.911111
LRU,32.289398,-106.921997
LSE,43.879002,-91.256699
LSF,32.332546,-84.988003
LSV,36.2361984253,-115.033996582
LTS,34.667099,-99.266701
LUF,33.535,-112.383003
LUK,39.102357,-84.418945
LUP,21.211,-156.973999
LUR,68.875099,-166.110001
LVM,45.6994018555,-110.447998047
LVS,35.654202,-105.141998
LWB,37.857914,-80.400438
LWC,39.01119995,-95.21659851
LWM,42.717201232899995,-71.1233978271
LWS,46.3745002746582,-117.01499938964844
LWT,47.048429,-109.466143
LYH,37.326698,-79.200401
LYU,47.82450104,-91.83070374
MAF,31.942499,-102.202003
MAJ,7.06476,171.272003
MAO,-3.03861,-60.049702
MBG,45.54650116,-100.4079971
MBJ,18.5037,-77.913399
MBS,43.532902,-84.079597
MCB,31.178499,-90.471901
MCC,38.667599,-121.401001
MCE,37.284698,-120.514
MCF,27.8493,-82.521202
MCG,62.95289993,-155.6060028
MCI,39.2976,-94.713898
MCK,40.207787,-100.592794
MCN,32.69279861450195,-83.64920043945312
MCO,28.429399490356445,-81.30899810791016
MCW,43.159801,-93.329716
MDD,32.0364990234,-102.100997925
MDE,6.16454,-75.4231
MDH,37.778099,-89.251999
MDT,40.193501,-76.763397
MDW,41.785999,-87.752403
MEI,32.3326,-88.7519
MEL,-37.673302,144.843002
MEM,35.0424,-89.9767
MER,37.38050079,-120.5680008
MEX,19.435137,-99.071328
MFD,40.82139968869999,-82.5166015625
MFE,26.176141,-98.237965
MFH,36.833105,-114.055928
MFR,42.37419891357422,-122.87300109863281
MGA,12.141500473022461,-86.16819763183594
MGE,33.915401,-84.516296
MGM,32.300598,-86.393997
MGW,39.643305,-79.917598
MHH,26.510711,-77.084262
MHK,39.14099884033203,-96.6707992553711
MHR,38.554744,-121.297989
MHT,42.932598,-71.435699
MIA,25.79319953918457,-80.29060363769531
MIB,48.4156,-101.358002
MID,20.930485,-89.645462
MIE,40.242298,-85.395897
MIV,39.367802,-75.072197
MKC,39.123199,-94.592796
MKE,42.947201,-87.896599
MKG,43.169498,-86.238197
MKK,21.152901,-157.095993
MKL,35.599899,-88.915604
MKT,44.224781,-93.919128
MLB,28.1028,-80.645302
MLC,34.882401,-95.783501
MLI,41.448502,-90.5075
MLL,61.8643,-162.026001
MLM,19.849899,-101.025002
MLS,46.427268,-105.885372
MLU,32.510899,-92.037697
MMT,33.92079926,-80.80130005
MMU,40.799062,-74.414949
MOB,30.6912,-88.242798
MOD,37.625801,-120.954002
MOT,48.2593994140625,-101.27999877929688
MOU,62.095401763916016,-163.6820068359375
MPV,44.20349884,-72.56230164
MQT,46.3536,-87.395401
MQY,36.0089988708,-86.5201034546
MRB,39.40190125,-77.98459625
MRI,61.212792,-149.843988
MRK,25.995001,-81.672501
MRY,36.58700180053711,-121.84300231933594
MSL,34.745123,-87.612981
MSN,43.1399,-89.337502
MSO,46.91630173,-114.0910034
MSP,44.880081,-93.221741
MSS,44.936157,-74.844304
MSY,29.993401,-90.258003
MTC,42.613463,-82.836919
MTH,24.726101,-81.051399
MTJ,38.5098,-107.893997
MTN,39.325699,-76.413803
MTY,25.778521,-100.106989
MUE,20.001301,-155.667999
MUI,40.435214,-76.568661
MUO,43.043598,-115.872002
MVD,-34.835647,-56.026497
MVY,41.3931007385,-70.6143035889
MWA,37.751208,-89.016568
MWH,47.20769882,-119.3199997
MXF,32.3829,-86.365799
MYL,44.888837,-116.101112
MYR,33.679699,-78.928299
MYU,60.372338,-166.269751
MYV,39.09780121,-121.5699997
NAN,-17.755399703979492,177.4429931640625
NAS,25.039,-77.466202
NBG,29.82530022,-90.03500366
NCN,60.077602,-147.99468
NCO,41.597099304199,-71.412101745605
NEL,40.03329849,-74.353302
NEW,30.042400360107,-90.028297424316
NFL,39.41659927,-118.7009964
NGF,21.4505,-157.768005
NGP,27.6926,-97.2911
NGU,36.937599,-76.289299
NHK,38.285999,-76.411797
NHZ,43.89220047,-69.93859863
NIP,30.2358,-81.680603
NJK,32.829201,-115.671996
NKG,31.735032,118.865949
NKX,32.86840057,-117.1429977
NLC,36.33300018,-119.9520035
NME,60.469129,-164.70407
NPA,30.352699,-87.318604
NQA,35.356701,-89.8703
NQI,27.5072002411,-97.8097000122
NQX,24.57579994,-81.68890381
NRB,30.3911,-81.424698
NRT,35.764702,140.386002
NSB,25.767,-79.25
NSE,30.7241993,-87.02189636
NTD,34.120300293,-119.121002197
NTR,25.865601,-100.237
NTU,36.820702,-76.033501
NUI,70.209999,-151.005998
NUP,60.905591,-162.440454
NUQ,37.4161,-122.049004
NUW,48.351799,-122.655998
NYG,38.501701,-77.305298
NZY,32.69919968,-117.2149963
OAJ,34.829201,-77.612099
OAK,37.720085,-122.221184
OCF,29.17259979,-82.22419739
OCJ,18.404079,-76.969754
OFF,41.119307,-95.90851
OFK,41.985500335693,-97.435096740723
OGB,33.456798553467,-80.859497070312
OGD,41.195899963379,-112.0120010376
OGG,20.896263,-156.431837
OGS,44.6819,-75.4655
OKC,35.393388,-97.598248
OLF,48.094501,-105.574997
OLM,46.969399,-122.903
OLS,31.4177,-110.848
OLU,41.448145,-97.340174
OLV,34.9786987305,-89.78690338130001
OMA,41.3032,-95.894096
OME,64.51219940185547,-165.44500732421875
ONO,44.0198,-117.013289
ONP,44.580399,-124.057999
ONT,34.056,-117.600998
OOK,60.541401,-165.087006
OPF,25.907,-80.278397
ORD,41.9786,-87.9048
ORF,36.895341,-76.201
ORH,42.2673,-71.875702
ORI,57.884905,-152.847719
ORL,28.5455,-81.332901
ORT,62.9613,-141.929001
OSH,43.98440170288086,-88.55699920654297
OSU,40.0798,-83.072998
OTH,43.41709899902344,-124.24600219726562
OTK,45.4182014465,-123.814002991
OTM,41.106368,-92.449837
OTZ,66.88469696,-162.598999
OWB,37.74010086,-87.16680145
OWD,42.1904983521,-71.1728973389
OXR,34.200801849365,-119.20700073242
OZR,31.27569962,-85.71340179
PAE,47.9063,-122.281998
PAH,37.06079864501953,-88.7738037109375
PAM,30.069599,-85.575401
PAO,37.461102,-122.114998
PAQ,61.594898,-149.08901
PBF,34.174121,-91.935643
PBG,44.650901794433594,-73.46810150146484
PBI,26.683201,-80.095596
PDK,33.87633,-84.30213
PDT,45.695099,-118.841003
PDX,45.588699,-122.598
PEK,40.080101013183594,116.58499908447266
PGA,36.924234,-111.447716
PGD,26.9202,-81.990501
PGV,35.635535,-77.384262
PHF,37.131901,-76.492996
PHL,39.871899,-75.241096
PHX,33.435302,-112.005905
PIA,40.6642,-89.693298
PIB,31.4671,-89.337097
PIE,27.9102,-82.687401
PIH,42.9098014831543,-112.59600067138672
PIR,44.38270187,-100.2860031
PIT,40.491501,-80.232903
PIZ,69.732903,-163.005005
PKA,60.7029,-161.778
PKB,39.3451,-81.439201
PLN,45.57089996,-84.79669952
PLS,21.773697,-72.268321
PMD,34.629398,-118.084999
PNC,36.73199844,-97.09980011
PNE,40.082406,-75.010614
PNS,30.4734,-87.1866
PNX,33.7141,-96.673698
POB,35.170898,-79.014503
POE,31.0447998,-93.1917038
POP,19.7579,-70.57
POS,10.5954,-61.3372
POU,41.6265983581543,-73.88420104980469
PPM,26.247100830078,-80.111099243164
PPT,-17.553699,-149.606995
PQI,46.688999,-68.0448
PQS,61.96169,-162.941944
PRB,35.67290115,-120.6269989
PRC,34.654499,-112.419998
PRX,33.636600494385,-95.450798034668
PSC,46.264702,-119.119003
PSG,56.80170059,-132.9450073
PSM,43.0778999329,-70.8233032227
PSN,31.779699325562,-95.706298828125
PSP,33.8297,-116.507004
PTH,56.957893,-158.630219
PTK,42.665500640869,-83.420097351074
PTU,59.017675,-161.827927
PTY,9.07136,-79.383499
PUB,38.289101,-104.497002
PUJ,18.5674,-68.363403
PUW,46.741601,-117.11163
PVD,41.725038,-71.425668
PVG,31.1434,121.805
PVR,20.679913,-105.254391
PVU,40.2192,-111.723
PWK,42.114222,-87.901494
PWM,43.646198,-70.309303
PWT,47.490200042725,-122.76499938965
PWY,42.79550171,-109.8069992
QRO,20.6173,-100.185997
RAL,33.9519,-117.445
RAP,44.0452995300293,-103.05699920654297
RBG,43.238800048799995,-123.356002808
RBL,40.1506996155,-122.251998901
RBW,32.9210,-80.6405
RBW,32.921001434299995,-80.6406021118
RBY,64.727203,-155.470001
RCA,44.14500046,-103.1039963
RDD,40.50899887,-122.2929993
RDG,40.378502,-75.965202
RDM,44.254101,-121.150002
RDR,47.961101532,-97.4011993408
RDU,35.877602,-78.787498
RFD,42.1954,-89.097198
RHI,45.63119888305664,-89.46749877929688
RIC,37.505199,-77.319702
RIL,39.526299,-107.726997
RIV,33.880699,-117.259003
RIW,43.064201,-108.459999
RKD,44.060101,-69.099197
RKS,41.5942,-109.065001
RME,43.23379898,-75.40699768
RMG,34.3506011963,-85.15799713130001
RND,29.529699,-98.2789
RNH,45.1483,-92.538101
RNO,39.4991,-119.767998
ROA,37.3255,-79.975403
ROC,43.1189,-77.672401
ROW,33.301601,-104.530998
RSH,61.775071,-161.319466
RSH,61.7796,-161.3190
RSL,38.872100830078,-98.811798095703
RST,43.908298,-92.5
RSW,26.53619956970215,-81.75520324707031
RUI,33.462799,-105.535004
RUT,43.5294,-72.9496
RVS,36.0396,-95.984596
RWF,44.547199,-95.082298
RWI,35.8563,-77.891899
RWL,41.80559921,-107.1999969
RZE,50.109791,22.024155
RZE,50.1100,22.0190
SAC,38.5125007629,-121.492996216
SAF,35.6171,-106.088997
SAL,13.4409,-89.0557
SAL,13.4409,-89.055702
SAN,32.7336006165,-117.190002441
